Question,Choice 1,Choice 2,Choice 3,Choice 4,Correct Answer (1-4),Explanation,Difficulty,Subject,Chapter,Topic
"A client has excessive anxiety and worry occurring more days than not for many months about finances, family, health, and work, along with restlessness and muscle tension. Which diagnosis is most likely?",Panic disorder,Generalized anxiety disorder,Adjustment disorder,Obsessive-compulsive disorder,2,"Generalized anxiety disorder involves excessive, difficult-to-control worry across multiple life domains accompanied by physical symptoms such as restlessness and muscle tension.",Medium,Abnormal Psychology,Chapter 3,Chapter 3
"Which disorder is characterized by recurrent binge eating followed by compensatory behaviors such as self-induced vomiting, with self-evaluation unduly influenced by body shape and weight?",Binge-eating disorder,Bulimia nervosa,Avoidant/restrictive food intake disorder,Anorexia nervosa,2,Bulimia nervosa is defined by recurrent binge eating episodes followed by compensatory behaviors and an overvaluation of body shape and weight.,Medium,Abnormal Psychology,Chapter 3,Chapter 3
A severely underweight adolescent intensely fears gaining weight and persistently perceives herself as fat despite obvious emaciation. Which diagnosis is most likely?,Body dysmorphic disorder,Bulimia nervosa,Anorexia nervosa,Somatic symptom disorder,3,"Anorexia nervosa is characterized by significantly low body weight, intense fear of weight gain, and disturbance in the way body weight or shape is experienced.",Medium,Abnormal Psychology,Chapter 3,Chapter 3
"Which sleep-wake disorder is most associated with recurrent irresistible need to sleep, cataplexy, and sleep-onset REM phenomena?",Insomnia disorder,Circadian rhythm sleep-wake disorder,Hypersomnolence disorder,Narcolepsy,4,"Narcolepsy is strongly associated with irresistible sleep attacks, cataplexy, and REM-related phenomena such as sleep paralysis and hypnagogic experiences.",Medium,Abnormal Psychology,Chapter 3,Chapter 3
A patient is preoccupied with having a serious disease despite minimal somatic symptoms and repeated reassurance. Which diagnosis is most likely?,Somatic symptom disorder,Illness anxiety disorder,"Delusional disorder, somatic type",Generalized anxiety disorder,2,Illness anxiety disorder involves excessive preoccupation with having or acquiring a serious illness despite minimal or absent somatic symptoms.,Medium,Abnormal Psychology,Chapter 3,Chapter 3
"Neurological symptoms inconsistent with recognized neurological disease, often associated with psychological factors, are most consistent with:",Factitious disorder,Conversion disorder,Somatic symptom disorder,Malingering,2,Conversion disorder involves neurological-type symptoms that are incompatible with recognized neurological or medical conditions.,Medium,Abnormal Psychology,Chapter 3,Chapter 3
Which diagnosis involves falsification of symptoms or induction of injury in the absence of obvious external rewards?,Malingering,Factitious disorder,Conversion disorder,Illness anxiety disorder,2,Factitious disorder involves intentional falsification of symptoms or induction of illness without clear external incentives.,Medium,Abnormal Psychology,Chapter 3,Chapter 3
"A college student reports episodes of depersonalization in which she feels detached from herself, yet reality testing remains intact. Which diagnosis is most likely?",Psychotic disorder,Dissociative identity disorder,Depersonalization/derealization disorder,Acute stress disorder,3,This disorder is characterized by persistent or recurrent experiences of detachment from oneself or one's surroundings while reality testing remains intact.,Medium,Abnormal Psychology,Chapter 3,Chapter 3
The hallmark feature of dissociative identity disorder is:,Recurrent depersonalization only,Marked memory deficits due to neurocognitive decline,Disruption of identity with distinct personality states and amnesia,Chronic somatic complaints without medical basis,3,Dissociative identity disorder is marked by identity disruption involving distinct personality states together with recurrent gaps in memory.,Medium,Abnormal Psychology,Chapter 3,Chapter 3
Which mood disorder requires at least one lifetime manic episode?,Bipolar II disorder,Cyclothymic disorder,Bipolar I disorder,Persistent depressive disorder,3,A manic episode is the defining feature required for the diagnosis of bipolar I disorder.,Medium,Abnormal Psychology,Chapter 3,Chapter 3
Which statement correctly distinguishes hypomanic episode from manic episode?,Hypomania must include psychosis,Hypomania causes marked impairment or hospitalization,Hypomania is less severe and not marked by psychosis or severe impairment,Hypomania lasts at least 1 day,3,"Hypomania resembles mania but is not severe enough to cause marked impairment, hospitalization, or psychotic features.",Medium,Abnormal Psychology,Chapter 3,Chapter 3
"A patient has recurrent major depressive episodes and a history of hypomanic, but never manic, episodes. Which diagnosis is most likely?",Bipolar I disorder,Bipolar II disorder,Cyclothymic disorder,Major depressive disorder,2,"Bipolar II disorder requires at least one major depressive episode and at least one hypomanic episode, with no history of mania.",Medium,Abnormal Psychology,Chapter 3,Chapter 3
"A child has severe recurrent temper outbursts grossly out of proportion to the situation, with persistently irritable mood between outbursts for over a year. Which diagnosis is most likely?",Oppositional defiant disorder,Intermittent explosive disorder,Disruptive mood dysregulation disorder,Pediatric bipolar disorder,3,DMDD is characterized by chronic irritability and severe recurrent temper outbursts that are grossly out of proportion to the situation.,Medium,Abnormal Psychology,Chapter 3,Chapter 3
Which symptom is most characteristic of major depressive episode rather than normal sadness alone?,Temporary disappointment after setback,Clinically significant impairment with neurovegetative and cognitive symptoms,Brief tearfulness resolving in hours,Mood reactivity in all situations,2,A major depressive episode involves a clinically significant syndrome that includes cognitive and vegetative symptoms and causes distress or impairment beyond ordinary sadness.,Medium,Abnormal Psychology,Chapter 3,Chapter 3
"The disorder most strongly associated with unstable relationships, frantic efforts to avoid abandonment, identity disturbance, and recurrent self-harm is:",Histrionic personality disorder,Borderline personality disorder,Narcissistic personality disorder,Dependent personality disorder,2,"Borderline personality disorder is marked by instability in relationships, self-image, and affect, with abandonment fears and recurrent self-harming behavior.",Medium,Abnormal Psychology,Chapter 3,Chapter 3
"Which personality disorder is marked by disregard for and violation of the rights of others since age 15, with evidence of conduct disorder before age 15?",Borderline personality disorder,Narcissistic personality disorder,Antisocial personality disorder,Paranoid personality disorder,3,Antisocial personality disorder requires a pervasive pattern of violating the rights of others and evidence of conduct disorder before age 15.,Medium,Abnormal Psychology,Chapter 3,Chapter 3
"A pervasive pattern of social inhibition, feelings of inadequacy, and hypersensitivity to negative evaluation is most consistent with:",Schizoid personality disorder,Social anxiety disorder,Avoidant personality disorder,Dependent personality disorder,3,"Avoidant personality disorder is defined by pervasive social inhibition, feelings of inadequacy, and hypersensitivity to criticism or rejection.",Medium,Abnormal Psychology,Chapter 3,Chapter 3
"A patient persistently suspects others are exploiting or deceiving him, bears grudges, and interprets benign remarks as threatening. Which diagnosis is most likely?",Delusional disorder,Paranoid personality disorder,Schizotypal personality disorder,Avoidant personality disorder,2,Paranoid personality disorder involves pervasive distrust and suspiciousness such that others' motives are interpreted as malevolent.,Medium,Abnormal Psychology,Chapter 3,Chapter 3
"Which diagnosis is characterized by odd beliefs, unusual perceptual experiences, eccentric behavior, and social deficits, but not persistent frank psychosis?",Schizoid personality disorder,Schizotypal personality disorder,Paranoid personality disorder,Autism spectrum disorder,2,"Schizotypal personality disorder includes odd beliefs, unusual perceptual experiences, eccentricity, and interpersonal deficits without persistent full psychosis.",Medium,Abnormal Psychology,Chapter 3,Chapter 3
