Question,Choice 1,Choice 2,Choice 3,Choice 4,Correct Answer (1-4),Explanation,Difficulty,Subject,Chapter,Topic
"In a culturally sanctioned religious ritual, a participant briefly enters a trance-like state without distress, dysfunction, or violation of cultural norms. Which is the best conclusion-",Dissociative identity disorder should automatically be diagnosed,Conversion disorder is most likely,A mental disorder diagnosis is not made solely on the basis of this culturally normative behavior,Factitious disorder is most likely normative behavior,3,"Culturally sanctioned trance or possession states that are normative, non-distressing, and non-impairing are not diagnosed as mental disorders. Cultural context must be considered in assessment.",Medium,Abnormal Psychology,Chapter 6: Chapter 6,Chapter 6
Which statement best distinguishes normal sadness from a major depressive episode-,"Normal sadness always follows a stressful event, whereas major depression does not","Major depression necessarily includes psychosis, whereas normal sadness does not",Major depression involves a clinically significant syndrome of symptoms with distress or impairment,"Normal sadness is always brief, whereas major depression always lasts for years distress or impairment",3,"Major depressive disorder is distinguished from ordinary sadness by the presence of a clinically significant syndrome that causes distress or impairment. It is not defined simply by feeling sad after stress, but by a pattern of symptoms that reflects dysfunction and has clinical significance.",Medium,Abnormal Psychology,Chapter 7: Chapter 7,Chapter 7
"A client reports depressed mood for most of the day nearly every day for the last 3 weeks, with insomnia, fatigue, diminished concentration, feelings of worthlessness, and recurrent thoughts of death. Which diagnosis is most strongly supported-",Persistent depressive disorder,Major depressive episode,Cyclothymic disorder,Adjustment disorder,2,The client has depressed mood for at least 2 weeks plus enough associated symptoms to meet threshold for a major depressive episode. This is the syndromal depressive episode required for major depressive disorder and can also occur in bipolar disorders.,Medium,Abnormal Psychology,Chapter 7: Chapter 7,Chapter 7
Which symptom pair best captures the core emotional poles of mood disorders-,Obsessions and compulsions,Delusions and hallucinations,Depression and mania,Dissociation and somatization,3,"Mood disorders are organized around disturbances in mood polarity, especially depression and mania, with hypomania as a related but less severe elevated state.",Medium,Abnormal Psychology,Chapter 7: Chapter 7,Chapter 7
Which feature is most characteristic of mania rather than hypomania-,Elevated mood lasting at least 2 days,"Marked impairment, hospitalization, or psychotic features",Increased energy without change in functioning,Mild distractibility with intact judgment,2,"A manic episode is distinguished from hypomania by severity. Mania causes marked impairment, may require hospitalization, or includes psychotic features. Hypomania does not include psychosis by definition and is not markedly impairing.",Medium,Abnormal Psychology,Chapter 7: Chapter 7,Chapter 7
"A person has had at least one major depressive episode and at least one hypomanic episode, but no history of mania. Which diagnosis is most appropriate-",Bipolar I disorder,Cyclothymic disorder,Bipolar II disorder,Persistent depressive disorder,3,"Bipolar II disorder requires at least one major depressive episode and at least one hypomanic episode, with no history of mania.",Medium,Abnormal Psychology,Chapter 7: Chapter 7,Chapter 7
Which finding would immediately rule out bipolar II disorder-,Recurrent depressive episodes,Presence of anxiety symptoms,A past manic episode,A family history of bipolar disorder,3,Any past manic episode excludes bipolar II disorder and changes the diagnosis to bipolar I disorder.,Medium,Abnormal Psychology,Chapter 7: Chapter 7,Chapter 7
Which statement best describes hypomania-,It is always severe enough to require hospitalization,It includes psychotic symptoms by definition,"It is a distinct period of elevated, expansive, or irritable mood with increased activity or energy that is not markedly impairing",It is identical to normal happiness activity or energy that is not markedly impairing,3,"Hypomania involves a noticeable change in mood and energy lasting at least 4 days without marked impairment, hospitalization, or psychosis.",Medium,Abnormal Psychology,Chapter 7: Chapter 7,Chapter 7
"A client presents with repeated periods of elevated energy, reduced need for sleep, grandiosity, and risky spending that caused severe occupational disruption and required admission to a hospital. Which diagnosis is most likely-",Bipolar I disorder,Bipolar II disorder,Cyclothymic disorder,Major depressive disorder with mixed features,1,"Severe elevated mood symptoms with marked disruption and hospitalization indicate a manic episode, which is sufficient for bipolar I disorder.",Medium,Abnormal Psychology,Chapter 7: Chapter 7,Chapter 7
Which diagnosis is characterized by numerous periods of hypomanic symptoms and numerous periods of depressive symptoms that do not meet full criteria for hypomanic or major depressive episodes-,Bipolar I disorder,Cyclothymic disorder,Persistent depressive disorder,Major depressive disorder,2,Cyclothymic disorder involves chronic fluctuations of hypomanic and depressive symptoms that never meet full episode criteria.,Medium,Abnormal Psychology,Chapter 7: Chapter 7,Chapter 7
Which statement about bipolar II disorder is most accurate-,It is simply a mild form of bipolar I disorder,It is often associated with substantial burden from depression and functional impairment,It cannot recur after the first episode,It is diagnosed only when psychotic symptoms are present impairment,2,"Bipolar II disorder is not merely a mild form of bipolar I. Although hypomania is less severe than mania, depressive burden and chronic functional impairment can be substantial.",Medium,Abnormal Psychology,Chapter 7: Chapter 7,Chapter 7
"A depressed client also shows elevated mood, increased talkativeness, decreased need for sleep, and racing thoughts during the depressive episode. Which specifier is most appropriate-",With melancholic features,With anxious distress,With mixed features,With catatonia,3,"When a major depressive episode includes at least three manic or hypomanic symptoms during most days, the appropriate specifier is with mixed features.",Medium,Abnormal Psychology,Chapter 7: Chapter 7,Chapter 7
